PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,RoomService_flag,FoodCourt_flag,ShoppingMall_flag,Spa_flag,VRDeck_flag,AgeGroup,Cabin_deck,Cabin_number,Cabin_side,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
4078_01,G/667/P,-0.5462075368392798,0.0,0.0,0.0,0.0,0.0,Kris Coley,False,False,False,False,False,False,1,6,667,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4079_01,F/771/S,1.8661621528439467,102.5,0.0,1.0,0.0,6.0,Koops Upead,False,True,False,True,False,True,3,5,771,1,1.6599881514855173,-0.684915519595842,-0.2605743642410987,-0.7007850980470789,0.307145436131149,0.0,1.0,0.0,0.0,0.0,0.0
4080_01,F/839/P,-0.6171595865358452,102.5,0.0,10.0,0.0,0.0,Carry Sancasey,False,True,False,True,False,False,1,5,839,0,1.6599881514855173,-0.684915519595842,0.7295499968905238,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
4081_01,G/668/P,1.511401904361119,102.5,132.0,55.0,31.0,0.0,Patoya Penashley,False,True,True,True,True,False,2,6,668,0,1.6599881514855173,1.573610018970044,1.674783051214332,0.9523723158303494,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
4082_01,E/252/P,-0.4752554871427143,0.0,0.0,0.0,0.0,0.0,Gray Cres,False,False,False,False,False,False,1,4,252,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4083_01,C/146/S,-0.5462075368392798,0.0,152.5,55.0,7.0,35.0,Tauvaah Clarty,True,False,True,True,True,True,1,2,146,1,-0.6689654335610383,1.6398144712583225,1.674783051214332,0.2911093502793782,1.1361915586287443,1.0,0.0,0.0,0.0,1.0,0.0
4084_01,D/132/S,-0.1914472883564523,0.0,152.5,0.0,0.0,100.0,Arix Rentruing,True,False,True,False,False,True,1,3,132,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,-0.7007850980470789,1.6584440612154845,1.0,0.0,0.0,0.0,1.0,0.0
4089_01,A/48/S,0.5180732086092025,0.0,152.5,0.0,132.5,100.0,Mothab Tachor,True,False,True,False,True,True,2,0,48,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,1.0,0.0
4090_01,D/133/S,1.2275937055748574,102.5,0.0,55.0,3.0,2.0,Honjay Ruica,True,True,False,True,True,True,2,3,133,1,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.0395221324961076,-0.1218025582256391,0.0,1.0,0.0,0.0,1.0,0.0
4091_01,F/772/S,-0.1914472883564523,0.0,152.5,1.0,0.0,58.0,Ginald Pecketton,True,False,True,True,False,True,1,5,772,1,-0.6689654335610383,1.6398144712583225,-0.2605743642410987,-0.7007850980470789,1.3862904400196512,0.0,0.0,0.0,0.0,1.0,0.0
4093_01,F/841/P,-0.3333513877495833,0.0,20.0,0.0,14.0,100.0,Lynnie Valexandez,False,False,True,False,True,True,1,5,841,0,-0.6689654335610383,0.7211459901343522,-0.6631569583773093,0.5909559326205659,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4095_01,G/671/P,-1.042871884715238,102.5,152.5,3.0,132.5,100.0,Deaney Romez,False,True,True,True,True,True,0,6,671,0,1.6599881514855173,1.6398144712583225,0.1420082298951118,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,0.0,0.0,0.0
4096_01,F/842/P,1.2275937055748574,102.5,0.0,55.0,3.0,41.0,Stote Vicke,True,True,False,True,True,True,2,5,842,0,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.0395221324961076,1.2142309684183794,0.0,1.0,0.0,0.0,1.0,0.0
4097_01,E/253/P,-0.9719198350186726,0.0,152.5,55.0,0.0,20.0,Belly Weavesend,False,False,True,True,False,True,0,4,253,0,-0.6689654335610383,1.6398144712583225,1.674783051214332,-0.7007850980470789,0.8633223838512261,0.0,0.0,0.0,0.0,1.0,0.0
4098_01,G/672/P,0.0923609104298095,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,False,False,False,False,False,False,1,6,672,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4099_01,G/673/P,-0.1204952386598868,0.0,0.0,0.0,0.0,0.0,Willey Fryersonis,True,False,False,False,False,False,1,6,673,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4101_01,F/773/S,0.6599773080023335,102.5,43.0,55.0,3.0,0.0,Tyog Rapie,False,True,True,True,True,False,2,5,773,1,1.6599881514855173,1.0627488509617793,1.674783051214332,-0.0395221324961076,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4102_01,B/128/P,1.3694978049679882,0.0,0.0,0.0,0.0,0.0,Brark Whetedy,True,False,False,False,False,False,2,1,128,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4103_01,G/674/P,0.163312960126375,0.0,0.0,0.0,0.0,0.0,Ally Sterreray,False,False,False,False,False,False,1,6,674,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4104_01,G/675/P,0.8728334570920299,102.5,0.0,0.0,0.0,0.0,Ritany Gallard,False,True,False,False,False,False,2,6,675,0,1.6599881514855173,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4106_01,G/675/S,1.0147375564851608,0.0,152.5,55.0,0.0,0.0,Leneva Harmond,True,False,True,True,False,False,2,6,675,1,-0.6689654335610383,1.6398144712583225,1.674783051214332,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4107_01,G/676/S,-0.4043034374461488,0.0,0.0,55.0,5.0,100.0,Bobbyn Rocholton,False,False,False,True,True,True,1,6,676,1,-0.6689654335610383,-0.684915519595842,1.674783051214332,0.1538848864853843,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4108_01,B/158/S,1.3694978049679882,0.0,0.0,0.0,0.0,0.0,Tarino Aroodint,True,False,False,False,False,False,2,1,158,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
4108_02,B/158/S,1.2985457552714228,27.0,152.5,55.0,18.0,0.0,Tachium Aroodint,True,True,True,True,True,False,2,1,158,1,1.003721246999867,1.6398144712583225,1.674783051214332,0.7037134744455554,-0.6779795059457159,1.0,0.0,0.0,0.0,1.0,0.0
4109_01,F/843/P,-0.6881116362324108,102.5,152.5,0.0,97.0,0.0,Karlie Beangley,True,True,True,False,True,False,1,5,843,0,1.6599881514855173,1.6398144712583225,-0.6631569583773093,1.486246225842334,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4110_01,E/255/P,-0.2623993380530178,0.0,38.0,0.0,132.5,100.0,Son Rosargas,False,False,True,False,True,True,1,4,255,0,-0.6689654335610383,1.0070388425465997,-0.6631569583773093,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4112_01,G/678/S,-0.0495431889633214,0.0,0.0,0.0,0.0,0.0,Shany Rasmussony,True,False,False,False,False,False,1,6,678,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4113_01,B/129/P,-0.9009677853221072,0.0,0.0,0.0,0.0,0.0,Taraid Bradiary,True,False,False,False,False,False,0,1,129,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
4113_02,B/129/P,1.1566416558782917,0.0,152.5,0.0,132.5,1.0,Coxak Bradiary,True,False,True,False,True,True,2,1,129,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,-0.3270709213785625,1.0,0.0,0.0,0.0,1.0,0.0
4114_01,E/270/S,0.163312960126375,0.0,0.0,0.0,0.0,0.0,Rowls Porté,True,False,False,False,False,False,1,4,270,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4115_01,G/679/S,-0.6881116362324108,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,False,False,False,False,False,False,1,6,679,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
4116_01,F/774/S,-0.5462075368392798,40.0,0.0,55.0,0.0,0.0,Ryany Torrez,True,True,False,True,False,False,1,5,774,1,1.1951586063385202,-0.684915519595842,1.674783051214332,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4120_01,G/680/S,-0.1204952386598868,0.0,0.0,0.0,0.0,0.0,Aleroy Pentss,False,False,False,False,False,False,1,6,680,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
4125_01,G/677/P,-0.4752554871427143,0.0,0.0,0.0,0.0,0.0,Jorgie Watkinsley,True,False,False,False,False,False,1,6,677,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
4127_01,B/130/P,-0.4043034374461488,0.0,0.0,0.0,0.0,0.0,Dsch Ainserfle,True,False,False,False,False,False,1,1,130,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,0.0,0.0,1.0,0.0
4128_01,F/846/P,1.795210103147381,102.5,0.0,55.0,8.0,23.0,Ors Pare,False,True,False,True,True,True,3,5,846,0,1.6599881514855173,-0.684915519595842,1.674783051214332,0.3472919054668766,0.9309231954758213,0.0,1.0,0.0,0.0,1.0,1.0
4128_02,F/846/P,-2.036200580467155,0.0,0.0,0.0,0.0,0.0,Aars Pare,True,False,False,False,False,False,4,5,846,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4128_03,F/846/P,-1.752392381680893,0.0,0.0,0.0,0.0,0.0,Guanch Pare,True,False,False,False,False,False,0,5,846,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4129_01,F/847/P,-0.4043034374461488,15.0,1.0,55.0,3.0,3.0,Kyley Matts,False,True,True,True,True,True,1,5,847,0,0.7228075540218932,-0.3647971459923554,1.674783051214332,-0.0395221324961076,0.0238376631885909,0.0,0.0,0.0,0.0,1.0,0.0
4130_01,G/734/S,-0.6881116362324108,0.0,0.0,0.0,0.0,0.0,Forms Merte,True,False,False,False,False,False,1,6,734,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4131_01,C/147/S,0.3761691092160715,0.0,0.0,0.0,0.0,0.0,Achium Pokematic,True,False,False,False,False,False,1,2,147,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4132_01,G/678/P,-0.7590636859289762,0.0,0.0,0.0,0.0,0.0,Curtle Norry,False,False,False,False,False,False,0,6,678,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
4134_01,G/734/S,0.8018814073954644,0.0,0.0,0.0,0.0,0.0,Cird Datty,True,False,False,False,False,False,2,6,734,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4135_01,F/777/S,2.079018301933643,102.5,0.0,22.0,132.5,0.0,Cakers Merte,False,True,False,True,True,False,3,5,777,1,1.6599881514855173,-0.684915519595842,1.1579503486279938,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4137_01,F/778/S,0.7309293576988989,102.5,0.0,0.0,40.0,0.0,Lonna Rocknight,False,True,False,False,True,False,2,5,778,1,1.6599881514855173,-0.684915519595842,-0.6631569583773093,1.0705902652865738,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
4140_01,F/851/P,-0.4043034374461488,40.0,15.0,30.0,0.0,100.0,Shan Fitzgerson,False,True,True,True,False,True,1,5,851,0,1.1951586063385202,0.595557974818104,1.3313162441182818,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,1.0,0.0,0.0
4141_01,G/679/P,-1.2557280338049346,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,False,False,False,False,False,False,0,6,679,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4142_01,C/148/S,1.0147375564851608,0.0,0.0,0.0,0.0,0.0,Maiah Deryplinet,True,False,False,False,False,False,2,2,148,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4143_01,E/258/P,0.021408860733244,0.0,0.0,0.0,0.0,0.0,Heales Buncy,False,False,False,False,False,False,1,4,258,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4144_01,E/259/P,0.5180732086092025,19.0,152.5,0.0,5.0,100.0,Edgary Guerson,False,True,True,False,True,True,2,4,259,0,0.8348202606239596,1.6398144712583225,-0.6631569583773093,0.1538848864853843,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4145_01,F/852/P,-1.1138239344118035,16.0,0.0,55.0,132.5,0.0,Juaney Herry,False,True,False,True,True,False,0,5,852,0,0.7532396589892624,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,1.0,0.0,0.0
4147_01,C/149/S,1.795210103147381,0.0,0.0,0.0,132.5,0.0,Caphact Lendly,True,False,False,False,True,False,3,2,149,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,1.0,0.0,0.0,0.0,1.0,0.0
4147_02,C/149/S,1.1566416558782917,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,True,False,False,False,False,False,2,2,149,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4149_01,G/682/P,0.305217059519506,0.0,0.0,55.0,2.0,100.0,Benew Saundez,True,False,False,True,True,True,1,6,682,0,-0.6689654335610383,-0.684915519595842,1.674783051214332,-0.1767465962901013,1.6584440612154845,0.0,0.0,0.0,0.0,0.0,0.0
4150_01,F/780/S,1.2275937055748574,0.0,152.5,0.0,0.0,0.0,Hanne Weaves,True,False,True,False,False,False,2,5,780,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4151_01,G/683/P,-0.9719198350186726,0.0,0.0,0.0,0.0,0.0,Juliey Loverceson,True,False,False,False,False,False,0,6,683,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
4152_01,F/853/P,0.447121158912637,89.0,0.0,0.0,132.5,0.0,Natha Wonglasquez,False,True,False,False,True,False,1,5,853,0,1.5898310111460257,-0.684915519595842,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4154_01,F/781/S,-0.4043034374461488,0.0,0.0,0.0,0.0,0.0,Beant Gelte,True,False,False,False,False,False,1,5,781,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4156_01,G/684/P,-0.9719198350186726,0.0,0.0,0.0,0.0,0.0,Millia Watkinsley,False,False,False,False,False,False,0,6,684,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
4158_01,E/273/S,-0.1204952386598868,0.0,0.0,55.0,132.5,0.0,Doryn Noeley,False,False,False,True,True,False,1,4,273,1,-0.6689654335610383,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4159_01,F/782/S,-0.9719198350186726,0.0,2.0,15.0,5.0,100.0,Hilley Harperez,False,False,True,True,True,True,0,5,782,1,-0.6689654335610383,-0.1775399016424707,0.9471734181675328,0.1538848864853843,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4160_01,F/783/S,-0.1204952386598868,102.5,0.0,55.0,46.0,0.0,Alraium Disivering,True,True,False,True,True,False,1,5,783,1,1.6599881514855173,-0.684915519595842,1.674783051214332,1.13573685019128,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,1.0
4163_01,G/683/S,-0.9009677853221072,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,True,False,False,False,False,False,0,6,683,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
4165_01,G/685/P,0.5890252583057679,102.5,0.0,55.0,5.0,0.0,Kendy Logannon,True,True,False,True,True,False,2,6,685,0,1.6599881514855173,-0.684915519595842,1.674783051214332,0.1538848864853843,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4166_01,B/132/P,1.1566416558782917,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,True,False,False,False,False,False,2,1,132,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
4166_02,B/132/P,2.079018301933643,0.0,152.5,55.0,122.0,30.0,Ionan Stacketent,True,False,True,True,True,True,3,1,132,0,-0.6689654335610383,1.6398144712583225,1.674783051214332,1.594628767043551,1.0604905089999563,1.0,0.0,0.0,0.0,0.0,1.0
4167_01,G/734/S,-0.1204952386598868,0.0,152.5,0.0,0.0,100.0,Ninaha Deckerson,False,False,True,False,False,True,1,6,734,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,1.0,0.0,0.0
4168_01,F/855/P,0.6599773080023335,0.0,18.0,30.0,0.0,100.0,Eriky Deckerson,False,False,True,True,False,True,2,5,855,0,-0.6689654335610383,0.674924127193221,1.3313162441182818,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4168_02,E/260/P,-0.0495431889633214,0.0,152.5,6.0,0.0,100.0,Elina Deckerson,False,False,True,True,False,True,1,4,260,0,-0.6689654335610383,1.6398144712583225,0.4670352688056999,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4169_01,D/140/P,1.2985457552714228,0.0,0.0,0.0,0.0,0.0,Avijava Susent,True,False,False,False,False,False,2,3,140,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4169_02,D/140/P,0.8728334570920299,0.0,152.5,0.0,2.0,16.0,Acruxon Susent,True,False,True,False,True,True,2,3,140,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,-0.1767465962901013,0.756346294148276,1.0,0.0,0.0,0.0,1.0,0.0
4170_01,B/133/P,-0.0495431889633214,0.0,0.0,0.0,0.0,0.0,Sarich Pirejus,True,False,False,False,False,False,1,1,133,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4171_01,G/686/P,-0.4043034374461488,0.0,0.0,0.0,0.0,0.0,Candyn Mclardson,False,False,False,False,False,False,1,6,686,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4172_01,F/856/P,-0.3333513877495833,0.0,0.0,0.0,0.0,0.0,Peefox Flell,True,False,False,False,False,False,1,5,856,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4172_02,F/856/P,2.079018301933643,12.0,0.0,55.0,132.5,4.0,Cinkes Flell,False,True,False,True,True,True,3,5,856,0,0.618577576910904,-0.684915519595842,1.674783051214332,1.6337032672736165,0.1368049952979155,0.0,1.0,0.0,0.0,1.0,0.0
4172_03,F/856/P,0.5180732086092025,0.0,0.0,0.0,0.0,0.0,Chrets Flell,True,False,False,False,False,False,2,5,856,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
4172_04,F/856/P,-0.3333513877495833,102.5,0.0,50.0,0.0,0.0,Puffs Facle,False,True,False,True,False,False,1,5,856,0,1.6599881514855173,-0.684915519595842,1.6204627508375569,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,0.0,0.0
4172_05,F/856/P,1.937114202540512,102.5,0.0,55.0,0.0,42.0,Barks Flell,False,True,False,True,False,True,3,5,856,0,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.7007850980470789,1.2261433786134288,0.0,1.0,0.0,0.0,1.0,0.0
4172_06,F/856/P,-0.9719198350186726,0.0,0.0,0.0,0.0,0.0,Fruik Flell,True,False,False,False,False,False,0,5,856,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4172_07,D/141/P,-0.6881116362324108,102.5,152.5,55.0,0.0,0.0,Corsh Flell,True,True,True,True,False,False,1,3,141,0,1.6599881514855173,1.6398144712583225,1.674783051214332,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4173_01,E/261/P,-0.1204952386598868,0.0,0.0,0.0,132.5,100.0,Genee Meleon,False,False,False,False,True,True,1,4,261,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4174_01,F/857/P,1.2985457552714228,59.0,1.0,55.0,132.5,0.0,Coren Armstromez,False,True,True,True,True,False,2,5,857,0,1.386297259332859,-0.3647971459923554,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
4175_01,F/858/P,0.5890252583057679,0.0,89.0,15.0,20.0,100.0,Thery Burnerez,False,False,True,True,True,True,2,5,858,0,-0.6689654335610383,1.3932459352739714,0.9471734181675328,0.7514533242668624,1.6584440612154845,0.0,0.0,0.0,0.0,0.0,0.0
4176_01,F/859/P,0.7309293576988989,0.0,0.0,0.0,0.0,0.0,Rants Fla,True,False,False,False,False,False,2,5,859,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4176_02,F/859/P,-0.6171595865358452,0.0,0.0,0.0,0.0,0.0,Lidex Opité,True,False,False,False,False,False,1,5,859,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4176_03,F/859/P,-0.6171595865358452,102.5,0.0,55.0,132.5,0.0,Shood Opité,True,True,False,True,True,False,1,5,859,0,1.6599881514855173,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4176_04,F/859/P,0.6599773080023335,102.5,152.5,55.0,132.5,0.0,Othawk Fla,False,True,True,True,True,False,2,5,859,0,1.6599881514855173,1.6398144712583225,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
4176_05,D/142/P,1.2275937055748574,102.5,0.0,55.0,132.5,36.0,Risps Fla,False,True,False,True,True,True,2,3,142,0,1.6599881514855173,-0.684915519595842,1.674783051214332,1.6337032672736165,1.150062400955732,0.0,1.0,0.0,0.0,1.0,0.0
4176_06,F/859/P,-1.1138239344118035,0.0,0.0,0.0,0.0,0.0,Wafros Fla,True,False,False,False,False,False,0,5,859,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
4176_07,F/859/P,-0.3333513877495833,102.5,152.5,46.0,87.0,0.0,Wille Fla,True,True,True,True,True,False,1,5,859,0,1.6599881514855173,1.6398144712583225,1.5730238308911482,1.4349063559098263,-0.6779795059457159,0.0,1.0,0.0,0.0,0.0,0.0
4177_01,B/161/S,0.2342650098229405,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,True,False,False,False,False,False,1,1,161,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4177_02,B/161/S,-0.1204952386598868,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,True,False,False,False,False,False,1,1,161,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
4177_03,B/161/S,1.0856896061817265,36.0,152.5,0.0,132.5,100.0,Wasath Foraud,False,True,True,False,True,True,2,1,161,1,1.1436286850278017,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
4178_01,G/687/P,-0.6881116362324108,0.0,0.0,4.0,6.0,100.0,Almara Sweenez,False,False,False,True,True,True,1,6,687,0,-0.6689654335610383,-0.684915519595842,0.2716108774601944,0.2274148225098844,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
4179_01,A/50/S,0.0923609104298095,0.0,152.5,55.0,91.0,0.0,Alraium Disivering,True,False,True,True,True,False,1,0,50,1,-0.6689654335610383,1.6398144712583225,1.674783051214332,1.456109864461799,-0.6779795059457159,1.0,0.0,0.0,0.0,1.0,1.0
4179_02,A/50/S,-0.4043034374461488,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,True,False,False,False,False,False,1,0,50,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
4181_01,C/133/P,-1.752392381680893,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,True,False,False,False,False,False,0,2,133,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,0.0,0.0,1.0,0.0
